Employee ID,Time In Date,Time In,Time In Latitude,Time In Longitude,Time In IP address,Time Out Date,Time Out,Time Out Latitude,Time Out Longitude,Time Out IP address,Remarks
38,"September 09, 2021",8:27:00 am,14.9124488,120.8457963,::1,"September 09, 2021",5:34:00 pm,14.9124488,120.8457963,::1,With memo for correction of attendance due to system technicalities
21,"September 09, 2021",9:37:33 am,15.4827722,120.7120023,::1,"September 10, 2021",7:55:31 am,15.4346873,120.9187853,::1,
48,"September 09, 2021",1:26:54 pm,15.4735062,120.9761487,::1,"September 10, 2021",5:34:02 pm,15.4735062,120.9761487,::1,
42,"September 09, 2021",4:13:59 pm,15.4750843,120.5959103,::1,"September 09, 2021",5:58:19 pm,15.0418341,120.6726,::1,
2,"September 10, 2021",7:22:01 am,15.4735062,120.9761487,::1,"September 10, 2021",5:35:39 pm,15.4735062,120.9761487,::1,
46,"September 10, 2021",7:48:43 am,15.1143799,120.6086907,::1,"September 10, 2021",5:39:44 pm,15.4827722,120.7120023,::1,
21,"September 10, 2021",7:55:33 am,15.4346873,120.9187853,::1,"September 10, 2021",5:38:54 pm,15.5663804,120.9222084,::1,
44,"September 10, 2021",8:02:01 am,15.3319031,120.6700591,::1,"September 10, 2021",5:43:40 pm,15.3215167,120.6564113,::1,
10,"September 10, 2021",8:10:09 am,14.6019,120.9896,::1,"September 10, 2021",5:47:58 pm,14.6019,120.9896,::1,
42,"September 10, 2021",8:10:32 am,15.0678453,120.6493161,::1,"September 10, 2021",5:40:06 pm,15.1410496,120.5955984,::1,
8,"September 10, 2021",8:11:44 am,15.48483194,120.9690728,::1,"September 10, 2021",6:01:22 pm,15.48483057,120.9690829,::1,
7,"September 10, 2021",8:11:45 am,15.4735062,120.9761487,::1,"September 10, 2021",5:35:07 pm,15.4735062,120.9761487,::1,
43,"September 10, 2021",8:12:28 am,15.4735062,120.9761487,::1,"September 10, 2021",6:14:43 pm,15.4735062,120.9761487,::1,
29,"September 10, 2021",8:15:37 am,15.7862117,120.9891207,::1,"September 10, 2021",5:31:54 pm,15.7862218,120.9891258,::1,
38,"September 10, 2021",8:15:52 am,15.1410494,120.5956005,::1,"September 10, 2021",6:29:28 pm,15.1366735,120.5854562,::1,
20,"September 10, 2021",8:17:09 am,,,::1,"September 10, 2021",6:23:32 pm,,,::1,
9,"September 10, 2021",8:17:18 am,,,::1,"September 13, 2021",8:20:28 am,,,::1,
47,"September 10, 2021",8:20:00 am,14.6019,120.9896,::1,"September 10, 2021",5:44:53 pm,14.6019,120.9896,::1,
45,"September 10, 2021",8:23:18 am,,,::1,"September 10, 2021",5:44:50 pm,15.4735062,120.9761487,::1,
35,"September 10, 2021",8:30:08 am,14.6019,120.9896,::1,"September 10, 2021",5:53:05 pm,14.6019,120.9896,::1,
36,"September 10, 2021",8:30:33 am,14.6019,120.9896,::1,"September 10, 2021",6:34:31 pm,14.6019,120.9896,::1,
40,"September 10, 2021",8:36:00 am,15.4735062,120.9761487,::1,"September 10, 2021",5:35:00 pm,15.4735062,120.9761487,::1,
47,"September 03, 2021",7:29:00 am,,,::1,"September 03, 2021",7:10:00 pm,,,::1,Invalid
47,"September 07, 2021",8:08:00 am,,,::1,"September 07, 2021",6:55:00 pm,,,::1,Adjustment
11,"September 10, 2021",9:30:42 am,15.4735062,120.9761487,::1,"September 10, 2021",6:14:48 pm,15.4735062,120.9761487,::1,
48,"September 10, 2021",5:34:05 pm,,,::1,"September 10, 2021",5:34:08 pm,,,::1,
2,"September 13, 2021",7:29:56 am,15.4735062,120.9761487,::1,"September 13, 2021",5:48:50 pm,15.4735062,120.9761487,::1,
46,"September 13, 2021",7:45:26 am,15.1386305,120.7730866,::1,"September 13, 2021",5:36:18 pm,15.0593937,120.6567054,::1,
8,"September 13, 2021",7:58:32 am,,,::1,"September 13, 2021",6:20:02 pm,15.48482801,120.9690802,::1,
29,"September 13, 2021",8:07:16 am,15.7861994,120.9891163,::1,"September 13, 2021",5:33:12 pm,15.7862246,120.9891251,::1,
21,"September 13, 2021",8:09:00 am,15.4346539,120.9187739,::1,"September 13, 2021",5:48:25 pm,15.4849048,120.9691507,::1,
43,"September 13, 2021",8:10:33 am,15.4735062,120.9761487,::1,"September 13, 2021",6:23:54 pm,15.4943473,120.9761487,::1,
7,"September 13, 2021",8:10:43 am,15.4735062,120.9761487,::1,"September 13, 2021",5:36:26 pm,15.4943473,120.9761487,::1,
48,"September 13, 2021",8:11:09 am,15.4735062,120.9761487,::1,"September 13, 2021",5:49:50 pm,15.4943473,120.9761487,::1,
20,"September 13, 2021",8:11:46 am,,,::1,"September 13, 2021",6:22:49 pm,,,::1,
45,"September 13, 2021",8:11:54 am,15.4849048,120.9691479,::1,"September 13, 2021",3:50:29 pm,15.4965027,121.0102491,::1,
47,"September 13, 2021",8:13:14 am,14.6019,120.9896,::1,"September 13, 2021",5:35:36 pm,14.6019,120.9896,::1,
28,"September 13, 2021",8:13:21 am,,,::1,"September 13, 2021",6:22:22 pm,,,::1,
10,"September 13, 2021",8:17:24 am,,,::1,"September 13, 2021",6:10:08 pm,14.6019,120.9896,::1,
40,"September 13, 2021",8:17:31 am,15.4735062,120.9761487,::1,"September 13, 2021",5:45:02 pm,15.4943473,120.9761487,::1,
42,"September 13, 2021",8:17:58 am,15.1410943,120.59538,::1,"September 13, 2021",5:31:06 pm,15.4827722,120.7120023,::1,
9,"September 13, 2021",8:20:38 am,,,::1,"September 13, 2021",6:39:16 pm,,,::1,
11,"September 13, 2021",8:27:07 am,15.484897,120.9691484,::1,"September 13, 2021",6:17:33 pm,15.4735062,120.9761487,::1,
38,"September 13, 2021",8:27:21 am,15.1410406,120.5956376,::1,"September 13, 2021",5:40:31 pm,15.4827722,120.7120023,::1,
35,"September 13, 2021",8:29:06 am,15.4735062,120.9761487,::1,"September 13, 2021",5:45:15 pm,14.6019,120.9896,::1,
36,"September 13, 2021",8:32:30 am,,,::1,"September 13, 2021",6:24:48 pm,14.6019,120.9896,::1,
33,"September 13, 2021",10:27:57 am,,,::1,"September 13, 2021",5:40:41 pm,,,::1,
2,"September 14, 2021",7:26:30 am,15.4735062,120.9761487,::1,"September 14, 2021",6:50:04 pm,15.4735062,120.9761487,::1,
48,"September 14, 2021",7:52:16 am,15.516604,120.9548189,::1,"September 14, 2021",5:36:27 pm,15.4943473,120.9761487,::1,
44,"September 14, 2021",8:01:13 am,,,::1,"September 14, 2021",6:27:29 pm,15.4438191,120.5988538,::1,
20,"September 14, 2021",8:03:54 am,,,::1,"September 14, 2021",6:53:47 pm,,,::1,
8,"September 14, 2021",8:04:09 am,15.48483057,120.9690829,::1,"September 14, 2021",6:52:38 pm,15.4848328,120.9690725,::1,
29,"September 14, 2021",8:05:22 am,15.7862242,120.989126,::1,"September 14, 2021",5:33:21 pm,15.9285248,120.8025088,::1,
21,"September 14, 2021",8:05:43 am,15.4346816,120.9187863,::1,"September 14, 2021",5:37:30 pm,15.4849088,120.9691509,::1,
28,"September 14, 2021",8:06:22 am,,,::1,"September 14, 2021",6:07:24 pm,,,::1,
7,"September 14, 2021",8:10:28 am,15.4943473,120.9761487,::1,"September 14, 2021",5:35:36 pm,15.4943473,120.9761487,::1,
42,"September 14, 2021",8:14:50 am,15.1410858,120.5954018,::1,"September 14, 2021",5:50:47 pm,15.0571527,120.6487897,::1,
46,"September 14, 2021",8:15:18 am,15.1410661,120.5955877,::1,"September 14, 2021",5:33:52 pm,15.1449853,120.5887029,::1,
47,"September 14, 2021",8:17:10 am,14.6019,120.9896,::1,"September 14, 2021",5:35:25 pm,14.6019,120.9896,::1,
43,"September 14, 2021",8:17:12 am,15.4943473,120.9761487,::1,"September 14, 2021",5:52:18 pm,15.4943473,120.9761487,::1,
11,"September 14, 2021",8:18:45 am,15.4849106,120.9691526,::1,"September 14, 2021",6:49:46 pm,15.4943473,120.9761487,::1,
10,"September 14, 2021",8:19:48 am,,,::1,"September 14, 2021",6:54:56 pm,14.6019,120.9896,::1,
36,"September 14, 2021",8:23:04 am,14.6019,120.9896,::1,"September 14, 2021",6:50:19 pm,14.6019,120.9896,::1,
40,"September 14, 2021",8:26:08 am,15.4943473,120.9761487,::1,"September 14, 2021",6:17:20 pm,15.4943473,120.9761487,::1,
38,"September 14, 2021",8:27:20 am,15.1410079,120.5953203,::1,"September 14, 2021",5:35:50 pm,15.4827722,120.7120023,::1,
9,"September 14, 2021",8:27:33 am,,,::1,"September 14, 2021",6:56:39 pm,,,::1,
35,"September 14, 2021",8:29:34 am,14.6019,120.9896,::1,"September 14, 2021",5:32:31 pm,14.6019,120.9896,::1,
33,"September 14, 2021",12:08:14 pm,,,::1,"September 14, 2021",5:36:04 pm,,,::1,
2,"September 15, 2021",7:34:19 am,15.4735062,120.9761487,::1,"September 15, 2021",6:50:45 pm,,,::1,
48,"September 15, 2021",7:52:17 am,15.4833754,120.9659415,::1,"September 15, 2021",5:38:53 pm,15.4735062,120.9761487,::1,
21,"September 15, 2021",7:56:17 am,15.4346484,120.9187696,::1,"September 15, 2021",6:02:43 pm,15.4851338,120.9691425,::1,
46,"September 15, 2021",8:01:01 am,15.1353523,120.5924319,::1,"September 15, 2021",5:31:07 pm,15.4827722,120.7120023,::1,
20,"September 15, 2021",8:08:17 am,,,::1,"September 15, 2021",6:55:26 pm,,,::1,
7,"September 15, 2021",8:08:31 am,15.4943473,120.9761487,::1,"September 15, 2021",5:35:30 pm,15.4943473,120.9761487,::1,
8,"September 15, 2021",8:09:08 am,15.48482863,120.9690717,::1,"September 15, 2021",6:45:20 pm,15.48480073,120.9690856,::1,
28,"September 15, 2021",8:10:17 am,,,::1,"September 15, 2021",6:15:26 pm,,,::1,
29,"September 15, 2021",8:11:43 am,15.7862156,120.9891252,::1,"September 15, 2021",5:35:56 pm,15.9285248,120.8025088,::1,
10,"September 15, 2021",8:13:57 am,,,::1,"September 15, 2021",5:59:57 pm,14.6019,120.9896,::1,
47,"September 15, 2021",8:16:06 am,14.6019,120.9896,::1,"September 15, 2021",5:38:30 pm,14.6019,120.9896,::1,
43,"September 15, 2021",8:16:53 am,15.4943473,120.9761487,::1,"September 15, 2021",5:51:05 pm,15.4735062,120.9761487,::1,
42,"September 15, 2021",8:17:40 am,15.1282946,120.5980066,::1,"September 15, 2021",5:31:40 pm,15.1410717,120.5956418,::1,
44,"September 15, 2021",8:22:22 am,15.4438147,120.5988555,::1,"September 15, 2021",5:51:13 pm,15.3257143,120.6625897,::1,
36,"September 15, 2021",8:24:55 am,14.6019,120.9896,::1,"September 15, 2021",5:46:19 pm,14.6019,120.9896,::1,
17,"September 15, 2021",8:25:03 am,15.4849067,120.9691544,::1,"September 15, 2021",5:30:18 pm,15.4735062,120.9761487,::1,
9,"September 15, 2021",8:25:51 am,,,::1,"September 16, 2021",8:29:25 am,,,::1,
38,"September 15, 2021",8:25:52 am,15.1410366,120.5955203,::1,"September 15, 2021",5:49:19 pm,15.4827722,120.7120023,::1,
11,"September 15, 2021",8:26:34 am,15.4849034,120.9691492,::1,"September 15, 2021",5:32:41 pm,15.4735062,120.9761487,::1,
35,"September 15, 2021",8:29:16 am,,,::1,"September 15, 2021",6:01:08 pm,14.6019,120.9896,::1,
40,"September 15, 2021",8:29:34 am,15.4943473,120.9761487,::1,"September 15, 2021",6:03:35 pm,15.4735062,120.9761487,::1,
33,"September 15, 2021",3:48:05 pm,,,::1,"September 15, 2021",5:49:28 pm,,,::1,
2,"September 16, 2021",7:23:25 am,15.4735062,120.9761487,::1,"September 16, 2021",5:38:28 pm,15.4796032,120.9663488,::1,
10,"September 16, 2021",8:00:39 am,14.6019,120.9896,::1,"September 16, 2021",5:55:33 pm,14.6019,120.9896,::1,
21,"September 16, 2021",8:12:41 am,15.4346618,120.9187792,::1,"September 16, 2021",5:30:53 pm,15.4849075,120.9691509,::1,
42,"September 16, 2021",8:12:44 am,15.1292407,120.597719,::1,"September 16, 2021",5:50:20 pm,15.0573716,120.6487773,::1,
43,"September 16, 2021",8:14:13 am,15.4735062,120.9761487,::1,"September 16, 2021",5:40:14 pm,15.5123204,120.9510047,::1,
36,"September 16, 2021",8:16:41 am,14.6019,120.9896,::1,"September 16, 2021",5:36:17 pm,14.6019,120.9896,::1,
8,"September 16, 2021",8:16:58 am,15.48480168,120.9690879,::1,"September 16, 2021",5:48:08 pm,15.48480122,120.9690869,::1,
20,"September 16, 2021",8:17:12 am,,,::1,"September 16, 2021",6:40:35 pm,,,::1,
28,"September 16, 2021",8:17:24 am,,,::1,"September 16, 2021",5:53:32 pm,,,::1,
44,"September 16, 2021",8:18:40 am,15.4438162,120.5988523,::1,"September 16, 2021",6:26:34 pm,15.4438473,120.5978748,::1,
48,"September 16, 2021",8:20:25 am,15.4735062,120.9761487,::1,"September 16, 2021",5:32:43 pm,15.5123204,120.9510047,::1,
29,"September 16, 2021",8:20:41 am,15.9285248,120.8025088,::1,"September 16, 2021",5:35:16 pm,15.9285248,120.8025088,::1,
47,"September 16, 2021",8:21:15 am,15.4735062,120.9761487,::1,"September 16, 2021",5:58:23 pm,14.6019,120.9896,::1,
40,"September 16, 2021",8:22:54 am,,,::1,"September 16, 2021",5:56:56 pm,15.5123204,120.9510047,::1,
46,"September 16, 2021",8:23:03 am,15.1406887,120.5954059,::1,"September 16, 2021",5:32:42 pm,15.4827722,120.7120023,::1,
35,"September 16, 2021",8:24:28 am,,,::1,"September 16, 2021",5:35:45 pm,14.6019,120.9896,::1,
9,"September 16, 2021",8:29:30 am,,,::1,"September 17, 2021",8:28:52 am,,,::1,
33,"September 16, 2021",8:29:37 am,,,::1,"September 16, 2021",5:34:02 pm,,,::1,
17,"September 16, 2021",8:29:38 am,15.4849147,120.9691471,::1,"September 17, 2021",8:25:53 am,15.4849037,120.9691493,::1,
38,"September 16, 2021",8:29:49 am,15.1385603,120.5918993,::1,"September 16, 2021",5:33:48 pm,15.4827722,120.7120023,::1,
5,"September 16, 2021",8:30:20 am,15.4735062,120.9761487,::1,"September 16, 2021",5:35:41 pm,14.6019,120.9896,::1,
11,"September 16, 2021",8:30:54 am,15.4849055,120.9691481,::1,"October 04, 2021",8:27:47 am,15.4848951,120.9691851,::1,
2,"September 17, 2021",7:27:53 am,15.4735062,120.9761487,::1,"September 17, 2021",5:54:52 pm,15.4735062,120.9761487,::1,
44,"September 17, 2021",8:02:00 am,15.4438813,120.5988156,::1,"September 17, 2021",5:40:53 pm,15.4425948,120.5996729,::1,
21,"September 17, 2021",8:02:03 am,15.4346501,120.9187723,::1,"September 17, 2021",5:40:07 pm,15.4849027,120.9691506,::1,
8,"September 17, 2021",8:06:26 am,15.48480114,120.9690865,::1,"September 17, 2021",6:38:37 pm,15.48480122,120.9690869,::1,
46,"September 17, 2021",8:08:13 am,15.0683059,120.6492298,::1,"September 17, 2021",5:47:42 pm,15.6672998,120.734995,::1,
42,"September 17, 2021",8:12:19 am,15.055447,120.6027197,::1,"September 17, 2021",6:03:08 pm,15.0578066,120.6525252,::1,
20,"September 17, 2021",8:12:29 am,,,::1,"September 17, 2021",6:05:21 pm,,,::1,
29,"September 17, 2021",8:13:49 am,15.5942912,120.8942592,::1,"September 17, 2021",5:35:04 pm,15.5942912,120.8942592,::1,
28,"September 17, 2021",8:17:02 am,,,::1,"September 17, 2021",6:04:02 pm,,,::1,
43,"September 17, 2021",8:17:23 am,15.4770396,120.9510047,::1,"September 17, 2021",5:42:16 pm,15.4770396,120.9510047,::1,
36,"September 17, 2021",8:17:52 am,14.6019,120.9896,::1,"September 17, 2021",6:44:07 pm,14.6019,120.9896,::1,
10,"September 17, 2021",8:19:18 am,14.6019,120.9896,::1,"September 17, 2021",6:00:08 pm,14.6019,120.9896,::1,
40,"September 17, 2021",8:22:29 am,15.4770396,120.9510047,::1,"September 17, 2021",6:30:19 pm,15.4770396,120.9510047,::1,
38,"September 17, 2021",8:23:34 am,15.1411661,120.5954466,::1,"September 17, 2021",6:24:07 pm,15.6672998,120.734995,::1,
35,"September 17, 2021",8:24:23 am,14.6019,120.9896,::1,"September 17, 2021",5:56:56 pm,14.6019,120.9896,::1,
17,"September 17, 2021",8:25:57 am,15.4849091,120.9691489,::1,"September 17, 2021",5:30:36 pm,15.4770396,120.9510047,::1,
9,"September 17, 2021",8:28:57 am,,,::1,"September 17, 2021",6:24:29 pm,,,::1,
33,"September 17, 2021",8:29:53 am,,,::1,"September 17, 2021",6:24:15 pm,,,::1,
5,"September 17, 2021",8:30:00 am,15.4770396,120.9510047,::1,"September 17, 2021",5:41:48 pm,14.6019,120.9896,::1,
48,"September 17, 2021",8:32:45 am,15.4770396,120.9510047,::1,"September 17, 2021",5:33:55 pm,15.4770396,120.9510047,::1,
47,"September 17, 2021",8:46:05 am,14.6019,120.9896,::1,"September 17, 2021",5:43:49 pm,14.6019,120.9896,::1,
2,"September 20, 2021",7:25:08 am,15.4735062,120.9761487,::1,"September 20, 2021",5:42:07 pm,15.4735062,120.9761487,::1,
21,"September 20, 2021",7:49:39 am,15.4346485,120.9187718,::1,"September 20, 2021",6:09:29 pm,15.4848996,120.9691496,::1,
46,"September 20, 2021",8:02:50 am,15.0833782,120.6359887,::1,"September 20, 2021",6:19:30 pm,,,::1,
28,"September 20, 2021",8:07:16 am,,,::1,"September 20, 2021",6:01:34 pm,,,::1,
48,"September 20, 2021",8:07:22 am,15.4735062,120.9761487,::1,"September 20, 2021",6:02:20 pm,15.4943473,120.9761487,::1,
20,"September 20, 2021",8:08:12 am,,,::1,"September 21, 2021",8:13:09 am,,,::1,
8,"September 20, 2021",8:09:57 am,15.4735062,120.9761487,::1,"September 20, 2021",6:32:54 pm,15.4735062,120.9761487,::1,
10,"September 20, 2021",8:13:04 am,15.4735062,120.9761487,::1,"September 20, 2021",5:58:44 pm,14.6019,120.9896,::1,
35,"September 20, 2021",8:13:57 am,,,::1,"September 20, 2021",5:40:53 pm,14.6019,120.9896,::1,
9,"September 20, 2021",8:14:07 am,,,::1,"September 21, 2021",8:25:11 am,,,::1,
44,"September 20, 2021",8:15:58 am,15.3214741,120.6565083,::1,"September 20, 2021",5:45:24 pm,15.3209684,120.6573929,::1,
36,"September 20, 2021",8:18:35 am,,,::1,"September 20, 2021",5:59:56 pm,14.6019,120.9896,::1,
38,"September 20, 2021",8:18:37 am,15.1380626,120.5927087,::1,"September 20, 2021",6:19:32 pm,15.4827722,120.7120023,::1,
47,"September 20, 2021",8:19:54 am,15.4735062,120.9761487,::1,"September 20, 2021",5:36:34 pm,14.6019,120.9896,::1,
42,"September 20, 2021",8:21:50 am,15.1372622,120.5896933,::1,"September 20, 2021",5:51:41 pm,15.1449853,120.5887029,::1,
43,"September 20, 2021",8:25:09 am,15.4735062,120.9761487,::1,"September 20, 2021",5:36:26 pm,15.4735062,120.9761487,::1,
33,"September 20, 2021",9:23:21 am,,,::1,"September 20, 2021",6:19:28 pm,,,::1,
2,"September 21, 2021",7:21:46 am,15.4735062,120.9761487,::1,"September 21, 2021",5:52:12 pm,15.4735062,120.9761487,::1,
7,"September 21, 2021",8:00:04 am,15.4943473,120.9761487,::1,"September 21, 2021",5:41:10 pm,15.4943473,120.9761487,::1,
21,"September 21, 2021",8:00:53 am,15.434647,120.9187748,::1,"September 21, 2021",5:32:35 pm,15.4848999,120.9691454,::1,
47,"September 21, 2021",8:02:44 am,14.6019,120.9896,::1,"September 21, 2021",6:09:15 pm,14.6019,120.9896,::1,
20,"September 21, 2021",8:13:16 am,,,::1,"September 21, 2021",6:34:26 pm,,,::1,
43,"September 21, 2021",8:13:38 am,15.4943473,120.9761487,::1,"September 21, 2021",5:33:28 pm,15.4943473,120.9761487,::1,
8,"September 21, 2021",8:15:45 am,15.4943473,120.9761487,::1,"September 21, 2021",5:44:44 pm,,,::1,
36,"September 21, 2021",8:16:17 am,14.6019,120.9896,::1,"September 21, 2021",6:07:58 pm,14.6019,120.9896,::1,
44,"September 21, 2021",8:17:07 am,15.3232146,120.6640275,::1,"September 21, 2021",3:09:13 pm,15.4446808,120.5975417,::1,
28,"September 21, 2021",8:19:34 am,,,::1,"September 21, 2021",5:51:43 pm,,,::1,
35,"September 21, 2021",8:24:11 am,14.6019,120.9896,::1,"September 21, 2021",5:31:39 pm,14.6019,120.9896,::1,
42,"September 21, 2021",8:24:17 am,15.1176167,120.6053745,::1,"September 21, 2021",6:02:02 pm,15.057222,120.6488057,::1,
9,"September 21, 2021",8:25:16 am,,,::1,"September 22, 2021",8:27:30 am,,,::1,
38,"September 21, 2021",8:27:35 am,15.1410439,120.5953325,::1,"September 21, 2021",5:30:06 pm,15.4754786,120.5963492,::1,
48,"September 21, 2021",8:29:58 am,15.4943473,120.9761487,::1,"September 21, 2021",5:33:02 pm,15.4943473,120.9761487,::1,
12,"September 21, 2021",8:33:41 am,15.4355472,121.0696682,::1,"September 21, 2021",8:33:51 am,15.4355472,121.0696682,::1,
12,"September 21, 2021",8:34:18 am,15.4355472,121.0696682,::1,"September 21, 2021",5:45:17 pm,15.4943473,120.9761487,::1,
33,"September 21, 2021",1:40:36 pm,,,::1,"September 21, 2021",5:30:16 pm,,,::1,
46,"September 02, 2021",8:30:00 am,,,::1,"September 02, 2021",5:30:00 pm,,,::1,Adjustment
38,"September 02, 2021",8:30:00 am,,,::1,"September 02, 2021",5:30:00 pm,,,::1,Adjustment
38,"September 03, 2021",8:24:00 am,,,::1,"September 03, 2021",6:00:00 pm,,,::1,Adjustment
38,"September 04, 2021",8:22:00 am,,,::1,"September 04, 2021",5:30:00 pm,,,::1,Adjustment
38,"September 20, 2021",8:30:00 am,,,::1,"September 20, 2021",5:30:00 pm,,,::1,Adjustment
47,"September 09, 2021",7:59:00 am,,,::1,"September 09, 2021",6:38:00 pm,,,::1,Adjustment
47,"September 17, 2021",8:26:00 am,,,::1,"September 17, 2021",6:36:00 pm,,,::1,Adjustment
2,"September 22, 2021",7:14:46 am,15.4735062,120.9761487,::1,"September 22, 2021",5:34:21 pm,15.4735062,120.9761487,::1,
8,"September 22, 2021",7:56:29 am,,,::1,"September 22, 2021",6:08:07 pm,15.4848002,120.9690834,::1,
49,"September 22, 2021",7:57:39 am,15.4943473,120.9761487,::1,"September 22, 2021",5:41:06 pm,15.4943473,120.9761487,::1,
7,"September 22, 2021",8:09:15 am,,,::1,"September 22, 2021",5:33:44 pm,15.4943473,120.9761487,::1,
43,"September 22, 2021",8:09:21 am,15.4943473,120.9761487,::1,"September 22, 2021",5:52:41 pm,15.4943302,120.9804734,::1,
42,"September 22, 2021",8:10:58 am,15.1282901,120.5977167,::1,"September 22, 2021",6:01:03 pm,15.0571305,120.6488243,::1,
44,"September 22, 2021",8:18:04 am,15.3240503,120.6609133,::1,"September 22, 2021",5:49:04 pm,15.3214848,120.6565293,::1,
10,"September 22, 2021",8:21:01 am,14.6019,120.9896,::1,"September 22, 2021",5:56:38 pm,14.6019,120.9896,::1,
36,"September 22, 2021",8:23:33 am,14.6019,120.9896,::1,"September 22, 2021",6:20:34 pm,14.6019,120.9896,::1,
35,"September 22, 2021",8:24:06 am,14.6019,120.9896,::1,"September 22, 2021",5:54:39 pm,14.6019,120.9896,::1,
48,"September 22, 2021",8:25:16 am,15.4943473,120.9761487,::1,"September 22, 2021",5:39:00 pm,15.4943302,120.9804734,::1,
38,"September 22, 2021",8:26:55 am,15.1406299,120.5894713,::1,"September 22, 2021",5:36:42 pm,15.1420928,120.5927936,::1,
33,"September 22, 2021",8:27:17 am,,,::1,"September 22, 2021",5:42:38 pm,,,::1,
9,"September 22, 2021",8:28:24 am,,,::1,"September 23, 2021",8:25:58 am,,,::1,
12,"September 22, 2021",8:30:55 am,15.4820775,120.9713205,::1,"September 22, 2021",8:32:12 am,15.4849117,120.9691481,::1,
12,"September 22, 2021",8:32:16 am,15.4849124,120.9691504,::1,"September 22, 2021",6:08:38 pm,15.4943302,120.9804734,::1,
21,"September 22, 2021",8:32:40 am,15.4346518,120.9187728,::1,"September 22, 2021",5:32:54 pm,15.4849081,120.96915,::1,
20,"September 22, 2021",12:46:39 pm,,,::1,"September 22, 2021",6:46:25 pm,,,::1,
7,"September 23, 2021",7:26:32 am,15.4735062,120.9761487,::1,"September 23, 2021",5:32:11 pm,15.4735062,120.9761487,::1,
2,"September 23, 2021",7:32:02 am,15.4735062,120.9761487,::1,"September 23, 2021",5:46:58 pm,15.4735062,120.9761487,::1,
49,"September 23, 2021",7:47:58 am,,,::1,"September 23, 2021",5:37:31 pm,15.4735062,120.9761487,::1,
29,"September 23, 2021",7:50:48 am,15.9299545,120.8414601,::1,"September 23, 2021",6:07:39 pm,15.7862186,120.9891245,::1,
8,"September 23, 2021",8:03:47 am,,,::1,"September 23, 2021",5:39:56 pm,15.48480122,120.9690869,::1,
21,"September 23, 2021",8:04:24 am,15.4346504,120.9187725,::1,"September 24, 2021",7:48:18 am,15.4346458,120.9187716,::1,
12,"September 23, 2021",8:10:29 am,15.4849035,120.9691502,::1,"September 23, 2021",5:48:14 pm,15.4735062,120.9761487,::1,
10,"September 23, 2021",8:12:45 am,NaN,NaN,::1,"September 23, 2021",6:08:05 pm,14.7069,120.93,::1,
44,"September 23, 2021",8:14:27 am,15.4446808,120.5975417,::1,"September 23, 2021",5:53:45 pm,15.4446808,120.5975417,::1,
43,"September 23, 2021",8:20:22 am,,,::1,"September 23, 2021",5:36:58 pm,15.4735062,120.9761487,::1,
46,"September 23, 2021",8:20:40 am,15.1224622,120.5999756,::1,"September 23, 2021",5:35:36 pm,15.4827722,120.7120023,::1,
42,"September 23, 2021",8:23:40 am,15.14852,120.5940677,::1,"September 23, 2021",6:06:03 pm,15.0573633,120.6487695,::1,
36,"September 23, 2021",8:23:50 am,,,::1,"September 23, 2021",5:40:13 pm,14.7069,120.93,::1,
35,"September 23, 2021",8:24:44 am,,,::1,"September 23, 2021",5:32:07 pm,14.7069,120.93,::1,
20,"September 23, 2021",8:25:41 am,,,::1,"September 23, 2021",6:14:10 pm,,,::1,
9,"September 23, 2021",8:26:03 am,,,::1,"September 24, 2021",8:19:58 am,,,::1,
48,"September 23, 2021",8:26:59 am,,,::1,"September 23, 2021",5:34:14 pm,15.4735062,120.9761487,::1,
38,"September 23, 2021",8:29:52 am,,,::1,"September 23, 2021",5:33:20 pm,15.1420928,120.5927936,::1,
33,"September 23, 2021",9:49:00 am,,,::1,"September 23, 2021",5:42:56 pm,,,::1,
2,"September 24, 2021",7:04:31 am,15.4735062,120.9761487,::1,"September 24, 2021",5:39:53 pm,15.4735062,120.9761487,::1,
49,"September 24, 2021",7:50:35 am,15.484908,120.9691568,::1,"September 24, 2021",5:43:48 pm,15.4735062,120.9761487,::1,
8,"September 24, 2021",7:57:10 am,15.48480077,120.9690853,::1,"September 24, 2021",5:51:41 pm,15.48480028,120.9690842,::1,
29,"September 24, 2021",7:59:14 am,15.4848882,120.9691231,::1,"September 24, 2021",5:42:10 pm,15.4735062,120.9761487,::1,
7,"September 24, 2021",8:00:49 am,15.4735062,120.9761487,::1,"September 24, 2021",5:33:48 pm,15.4735062,120.9761487,::1,
10,"September 24, 2021",8:09:30 am,14.7069,120.93,::1,"September 24, 2021",5:40:34 pm,14.7069,120.93,::1,
20,"September 24, 2021",8:10:45 am,,,::1,"September 24, 2021",6:41:23 pm,,,::1,
28,"September 24, 2021",8:12:48 am,,,::1,"September 24, 2021",5:57:01 pm,,,::1,
42,"September 24, 2021",8:13:53 am,15.128285,120.5979568,::1,"September 24, 2021",5:33:52 pm,15.1410499,120.595599,::1,
43,"September 24, 2021",8:18:30 am,15.4735062,120.9761487,::1,"September 24, 2021",5:45:24 pm,15.4735062,120.9761487,::1,
9,"September 24, 2021",8:20:04 am,,,::1,"September 24, 2021",6:39:27 pm,,,::1,
44,"September 24, 2021",8:21:40 am,15.4438166,120.5988559,::1,"September 24, 2021",6:23:17 pm,15.3221341,120.6571793,::1,
